epoch,batch_id,phase,samples
1,0,train,img_07854_p03_2019|img_07414_2021|img_03974_p03_2021|img_07698_p05_2019|img_05586_2020|img_02712_2021|img_03081_2021|img_02659_2021|img_06966_2020|img_05410_2020|img_08477_2020|img_06169_2021|img_06194_2019|img_04585_2021|img_01843_2019|img_04762_2021|img_03704_2021|img_00859_2019|img_04841_2020|img_05682_2020|img_00284_2020|img_04965_2019|img_01266_2021|img_05107_p01_2021|img_07460_2019|img_00029_2019|img_01286_2021|img_02856_p01_2019|img_01686_2019|img_04031_2020|img_08481_2019|img_00552_p01_2021|img_06905_p05_2019|img_05898_2020|img_04896_2021|img_06279_2021|img_01994_2019|img_01473_p02_2020|img_04319_2019|img_05921_2021|img_06916_2020|img_00638_p02_2020|img_01069_2019|img_00499_2021|img_04794_2019|img_04975_2020|img_07454_2020|img_01095_2021|img_05993_2019|img_08880_2021|img_07702_2021|img_06334_2020|img_02363_2019|img_07782_2021|img_02691_2021|img_00319_2019|img_07169_p04_2019|img_08515_2020|img_06199_2021|img_02894_2019|img_08660_2021|img_01020_2019|img_05405_2021|img_02991_2021|img_07440_2020|img_07080_2020|img_02265_2021|img_05009_2020|img_05302_2020|img_00331_p06_2021|img_08281_p02_2021|img_00767_2021|img_02338_p03_2021|img_05821_p57_2020|img_04947_2019|img_03062_2021|img_04178_p01_2020|img_04832_2021|img_03789_2019|img_00594_p03_2021|img_01204_2020|img_01620_2019|img_01211_2021|img_01970_2020|img_08053_2020|img_07417_2020|img_00506_2021|img_07403_p06_2019|img_02219_2021|img_02667_2021|img_04582_2019|img_04463_2021|img_01735_2019|img_08211_2020|img_01031_p09_2020|img_05687_p02_2019|img_06800_2020|img_04100_2021|img_01837_2020|img_04929_p16_2020|img_06074_p02_2020|img_08123_2021|img_03962_2020|img_06430_2020|img_08042_2020|img_04815_2019|img_08080_2021|img_03126_2021|img_04969_2019|img_07472_2021|img_07538_2021|img_04332_2019|img_05725_2019|img_00577_p18_2019|img_02307_2019|img_00384_p02_2020|img_08066_2021|img_02828_2020|img_07035_2021|img_01924_2021|img_00211_2019|img_07221_2021|img_04125_2021|img_08537_2021|img_04883_2021|img_06779_p02_2020|img_00678_2020|img_07047_2020
5,69,train,img_00793_2021|img_03698_2021|img_07517_2019|img_06565_2020|img_02072_2019|img_00718_2019|img_00172_2020|img_07936_2019|img_02672_2019|img_04929_p54_2020|img_06394_2019|img_02775_2020|img_08668_2020|img_00836_2020|img_05678_2021|img_03958_2021|img_01494_p01_2019|img_03456_2019|img_05618_2021|img_01605_p02_2019|img_02431_p01_2020|img_02975_p02_2020|img_05825_p04_2021|img_06863_2019|img_02413_2021|img_08975_2019|img_03778_2020|img_01419_2020|img_03567_2019|img_00971_2019|img_00882_2020|img_05884_2021|img_00190_p01_2021|img_01484_p01_2020|img_04866_p01_2019|img_00801_p04_2021|img_04499_2021|img_04230_p05_2020|img_03469_2020|img_00816_2019|img_01551_2021|img_04333_p01_2021|img_04861_2019|img_06384_2020|img_07694_2019|img_05362_p06_2020|img_01101_2021|img_07159_p14_2021|img_01266_2019|img_06314_p03_2021|img_06821_p08_2019|img_03451_p02_2020|img_06053_p01_2020|img_08480_2019|img_06666_p07_2021|img_02419_p01_2020|img_01087_2019|img_01431_p01_2021|img_00190_p03_2020|img_08636_p15_2019|img_01352_2019|img_00943_2021|img_05821_p43_2020|img_04598_2021|img_00241_p02_2019|img_01452_2020|img_04978_p05_2019|img_02225_2020|img_03745_2019|img_03940_2021|img_06016_2021|img_02769_2020|img_04161_2020|img_07288_2019|img_03342_2021|img_03695_2019|img_00307_p01_2020|img_06335_2020|img_05687_p41_2019|img_05619_2019|img_03425_2021|img_06348_p03_2020|img_01758_2020|img_06095_2021|img_00723_2021|img_05506_2021|img_00082_2019|img_00544_2020|img_05939_2019|img_02933_2021|img_08483_2019|img_02383_2019|img_06147_p02_2020|img_00174_p02_2019|img_07544_2019|img_00157_p01_2019|img_05289_2021|img_01510_2019|img_02233_2019|img_03095_2021|img_02707_2019|img_00650_2020|img_00007_2021|img_00084_p04_2019|img_05192_2019|img_07419_2020|img_02820_p01_2020|img_06124_2019|img_08468_2020|img_05245_2021|img_00174_p01_2021|img_08183_2021|img_06619_p07_2019|img_03184_2020|img_00362_2019|img_08683_2019|img_01068_2020|img_06139_p06_2019|img_01144_2021|img_03782_2019|img_04041_2021|img_07421_2020|img_06831_2021|img_03316_2019|img_00838_p02_2020|img_08175_2019|img_04014_2019|img_01149_p01_2021
5,70,train,img_02591_2019|img_06057_2019|img_06236_2019|img_00847_2019|img_04918_2021|img_04802_2020|img_04118_2021|img_07160_p03_2019|img_07879_2021|img_04545_2019|img_00120_2019|img_08485_2019|img_03929_p02_2020|img_03309_2019|img_06771_p04_2021|img_03379_2021|img_00610_2020|img_05720_2021|img_02051_2020|img_07932_2019|img_01533_2020|img_00949_2021|img_08867_2021|img_05902_2019|img_07561_2021|img_02261_2021|img_00543_2019|img_03259_p02_2019|img_05975_2019|img_08335_2021|img_02312_2020|img_06932_2021|img_07436_2021|img_02855_2021|img_04688_2020|img_04524_2021|img_07478_2021|img_06332_p04_2021|img_07172_2020|img_00907_p03_2019|img_01260_p05_2020|img_04530_2021|img_05687_p15_2019|img_05111_2021|img_05531_2020|img_00920_2021|img_07187_2020|img_06654_p05_2020|img_05058_2020|img_06625_2019|img_07521_2020|img_00142_2020|img_03786_2019|img_02295_p02_2019|img_01841_2021|img_09085_2019|img_05528_2019|img_04288_2020|img_05355_2020|img_05452_2021|img_00576_2020|img_01371_2021|img_07042_2019|img_04230_p04_2020|img_04790_2021|img_05421_2019|img_07555_2019|img_01521_2019|img_04859_2021|img_02404_p02_2020|img_00210_2020|img_05008_2020|img_03114_2020|img_00434_p02_2019|img_01456_2019|img_07477_2020|img_09095_2019|img_04259_2019|img_02341_p01_2020|img_06689_2019|img_04362_2019|img_00157_p04_2021|img_02522_p04_2019|img_04326_p18_2020|img_02279_p02_2019|img_05450_2020|img_07738_2021|img_05312_2019|img_03974_2019|img_06584_2020|img_03660_2021|img_02335_2020|img_03211_p07_2020|img_08013_2020|img_02530_2019|img_08406_2021|img_07093_2020|img_04511_2019|img_03815_2020|img_05612_p01_2021|img_01317_p01_2021|img_06446_2021|img_06893_2021|img_07827_2019|img_00507_2021|img_05629_2020|img_05416_2021|img_05235_2020|img_04182_p04_2020|img_04879_2019|img_03063_2020|img_02430_2021|img_06722_2020|img_06605_2021|img_05893_p39_2021|img_07720_2021|img_05460_p10_2021|img_03967_2021|img_06883_p05_2021|img_01449_2020|img_06062_2020|img_07462_2020|img_07377_2020|img_00216_p01_2019|img_07596_2020|img_02338_p01_2021|img_08482_2020|img_00924_2019
5,71,train,img_07692_2021|img_01519_2020|img_07903_2021|img_08046_p03_2019|img_07517_p03_2020|img_05021_2019|img_05834_2019|img_00024_p16_2019|img_02345_2019|img_03967_2019|img_06611_2019|img_04589_2019|img_01500_2021|img_00076_2021|img_08358_2020|img_02189_2019|img_01190_2019|img_02136_2020|img_04252_2020|img_03437_2021|img_05285_p52_2021|img_01171_p04_2020|img_03026_2020|img_09178_2019|img_03300_p04_2019|img_00257_2019|img_08864_2019|img_01301_p05_2020|img_08555_2020|img_01826_p07_2020|img_03516_p02_2019|img_02918_p08_2021|img_05467_2020|img_02468_2019|img_09082_2019|img_02931_2020|img_02895_2020|img_04341_2020|img_01535_2020|img_06050_2020|img_04980_2019|img_04475_2021|img_08101_2021|img_04030_p04_2021|img_04644_p01_2020|img_02460_2020|img_06667_p06_2021|img_04528_2021|img_00798_2019|img_00943_2020|img_05711_2021|img_04622_2021|img_04403_2021|img_06069_p01_2021|img_07971_2021|img_04317_2021|img_01519_2021|img_07072_2021|img_08240_2019|img_04857_2020|img_07453_p01_2020|img_05774_2019|img_04513_2020|img_01718_2020|img_06804_2020|img_03529_p15_2020|img_00104_p01_2021|img_08532_2021|img_01332_p01_2020|img_03236_2019|img_04717_2021|img_06447_2019|img_03474_2020|img_00972_2020|img_07718_2021|img_03170_2019|img_00432_p02_2020|img_06833_2021|img_05285_p75_2021|img_01317_p02_2021|img_02922_2019|img_05868_2020|img_08134_2021|img_08210_2020|img_00495_2021|img_06196_2020|img_05399_p03_2020|img_02737_2020|img_07130_2020|img_01771_2019|img_02743_2021|img_04637_p09_2019|img_01973_2019|img_00504_p01_2020|img_01537_2021|img_08491_2020|img_08510_2021|img_03960_2021|img_00443_2020|img_03202_2020|img_06258_2021|img_05753_2021|img_08680_2021|img_03599_p06_2019|img_00960_2021|img_02438_2019|img_07856_2019|img_04833_2019|img_07831_p01_2020|img_03497_2021|img_04919_2019|img_08619_2019|img_05893_p43_2021|img_03942_2019|img_01394_2019|img_05532_2020|img_04946_2019|img_04683_2020|img_06322_p02_2020|img_06563_2019|img_05090_p07_2019|img_03044_2019|img_08473_p01_2019|img_06750_2021|img_01966_2020|img_03222_2019|img_05799_2020|img_08115_2019
5,72,train,img_02359_2019|img_02305_p01_2020|img_04997_p01_2021|img_00149_p02_2020|img_05285_p63_2021|img_07433_2020|img_00956_2019|img_04978_p22_2019|img_08719_p05_2019|img_03586_2021|img_00081_2021|img_02589_2019|img_04834_2021|img_06733_p01_2021|img_04929_2021|img_00306_2021|img_04193_2019|img_08151_2020|img_00299_2019|img_07405_2019|img_01246_2019|img_00439_2019|img_05015_2020|img_08582_2020|img_06516_p02_2020|img_08269_2021|img_08092_2020|img_05622_2020|img_04722_2019|img_04351_2020|img_04332_2020|img_04848_p13_2020|img_05893_p42_2021|img_07359_2019|img_05921_p01_2019|img_06975_2019|img_05431_2019|img_06477_2019|img_04827_2019|img_01613_2020|img_05609_2019|img_08304_2020|img_02157_2019|img_06639_2019|img_01748_2021|img_08407_2021|img_05179_2019|img_00734_p04_2019|img_06916_p17_2019|img_00492_2020|img_02570_2021|img_08034_2019|img_03133_2021|img_03080_2020|img_08529_2021|img_06008_p04_2021|img_03496_2021|img_04286_2019|img_04305_2020|img_02259_2021|img_07159_p09_2021|img_07367_p01_2020|img_01506_2019|img_05305_2020|img_03013_2019|img_00871_2019|img_06490_2019|img_05003_2019|img_05128_2020|img_03974_p03_2021|img_06183_2019|img_03056_2020|img_00311_p02_2021|img_01723_2020|img_06233_2020|img_02882_2019|img_04121_p03_2021|img_08493_2021|img_07054_2020|img_05982_2021|img_07669_2020|img_02379_2019|img_06017_2020|img_00872_2019|img_00512_p08_2019|img_04076_2020|img_06111_2021|img_01045_p02_2021|img_00019_2019|img_00025_2019|img_06129_2020|img_04148_2019|img_04965_2020|img_00512_p05_2019|img_01091_2019|img_03953_2019|img_06723_p11_2019|img_05609_2021|img_00522_p02_2019|img_02008_2021|img_08377_2021|img_02587_2019|img_02092_2020|img_03092_2020|img_03391_2021|img_06654_p08_2020|img_06163_2019|img_04265_2021|img_00401_2019|img_05264_2020|img_01200_2020|img_01174_2019|img_07515_2021|img_04849_2019|img_02733_2020|img_00486_p07_2020|img_06034_p03_2020|img_07438_2019|img_01966_2021|img_01739_2019|img_06743_p02_2021|img_06654_p06_2020|img_03615_p01_2020|img_06746_2020|img_01671_2021|img_03303_p03_2020|img_03364_2020|img_01611_2021
5,73,train,img_04030_2020|img_03722_2019|img_00646_2020|img_03730_2021|img_03809_2019|img_03882_2019|img_06328_p04_2020|img_00517_p01_2021|img_03006_2020|img_00313_p03_2020|img_07169_p03_2019|img_01386_p03_2019|img_08637_2019|img_02654_p03_2019|img_01267_2020|img_03529_p03_2020|img_00205_2021|img_02754_2020|img_00040_2021|img_08423_2021|img_00150_2021|img_03325_2020|img_01542_p04_2019|img_00028_p21_2021|img_06645_p08_2021|img_03593_2020|img_05046_2020|img_05064_2019|img_05333_2021|img_01670_2020|img_01329_2020|img_01743_2021|img_08653_p03_2019|img_03743_2019|img_08750_2019|img_08746_2019|img_07265_2020|img_06865_p02_2020|img_03416_2020|img_04033_p02_2021|img_06417_2021|img_06711_2021|img_06993_p05_2019|img_07851_2021|img_05330_2020|img_07326_2021|img_04240_2019|img_04313_2019|img_06972_2019|img_00631_2019|img_02655_2019|img_00410_2021|img_02516_p02_2021|img_02893_2019|img_04824_p04_2019|img_05706_2019|img_04741_2020|img_00930_2020|img_05798_2020|img_00313_p02_2020|img_00537_p02_2019|img_06346_2019|img_03701_2019|img_05500_2021|img_02457_2021|img_03852_p09_2019|img_08125_2021|img_05009_2021|img_06553_2020|img_04515_2021|img_04690_2021|img_06630_2019|img_05439_2021|img_07842_2020|img_07453_2019|img_02147_2021|img_00042_2019|img_06212_2019|img_06668_2021|img_01979_2019|img_02133_2019|img_03694_2021|img_02824_2019|img_06315_2019|img_08834_2021|img_03821_2019|img_00232_p02_2019|img_05640_2019|img_08177_2020|img_01407_2019|img_00211_2019|img_04093_2019|img_05460_p05_2021|img_01646_2021|img_06108_2021|img_00153_2019|img_07160_2021|img_06008_2019|img_01853_2020|img_00223_p02_2021|img_00351_p02_2021|img_05285_p67_2021|img_03595_2019|img_01597_2019|img_06233_2019|img_04136_2019|img_03509_2021|img_06583_p02_2021|img_03874_2020|img_05618_2019|img_06202_p04_2020|img_06797_2020|img_04473_2019|img_02418_2021|img_07508_2020|img_08318_p02_2021|img_06947_2021|img_04838_2019|img_06362_2019|img_09187_2019|img_05090_2020|img_02357_2020|img_08804_2019|img_01467_2020|img_02125_2019|img_02875_2019|img_03490_2019|img_00362_2020
5,74,train,img_04331_2019|img_04420_2020|img_02738_2019|img_06585_2019|img_03400_2021|img_01054_2019|img_03511_2021|img_07064_p03_2020|img_03211_2021|img_02835_2020|img_00775_2019|img_02136_2019|img_02250_p04_2020|img_02409_2020|img_00970_2020|img_05269_2021|img_03718_2021|img_00338_2020|img_03193_2021|img_01810_2021|img_01115_2020|img_08641_p01_2019|img_06619_p02_2019|img_05792_2019|img_01417_2021|img_00158_p03_2021|img_03805_2019|img_02766_2021|img_06723_p06_2019|img_01741_2020|img_01880_p01_2020|img_07689_2019|img_05561_2019|img_00645_2020|img_00311_p02_2019|img_08246_2019|img_01541_2020|img_05088_2021|img_06153_2020|img_07766_2021|img_03339_2021|img_06053_2019|img_06700_2021|img_06628_2020|img_00640_2021|img_00746_2020|img_07606_2020|img_00272_2019|img_00619_2019|img_02230_2019|img_07456_2021|img_00742_2020|img_01503_p01_2020|img_06255_2020|img_03093_2021|img_00450_p02_2020|img_00034_p01_2019|img_08070_2019|img_02192_2021|img_03011_2020|img_00617_p06_2019|img_06629_2020|img_03599_p01_2019|img_07538_p04_2020|img_04720_2020|img_00026_p15_2020|img_00936_2021|img_02746_2021|img_07893_2020|img_01923_2021|img_05028_2019|img_07668_2019|img_03407_2021|img_00187_2020|img_06538_2020|img_04265_p03_2020|img_01924_p02_2019|img_07939_p01_2021|img_05496_2021|img_02944_2019|img_00851_2020|img_06630_2020|img_01425_2019|img_04082_2021|img_05893_p40_2021|img_08679_2021|img_07962_2019|img_04498_2020|img_05729_2020|img_00819_p02_2019|img_02151_2021|img_02548_2019|img_01749_2020|img_08285_2020|img_05656_2020|img_04848_p10_2020|img_02085_2021|img_00336_2020|img_02065_2019|img_01863_2019|img_06684_2019|img_04607_2020|img_01857_p01_2021|img_02627_2020|img_00048_2021|img_01182_2019|img_05315_p01_2021|img_08785_2021|img_06392_2019|img_04905_2020|img_01596_2019|img_07206_2021|img_05893_2020|img_04250_2021|img_01603_2020|img_07109_2021|img_08593_2021|img_03032_2019|img_06825_2019|img_06730_2019|img_01619_p03_2020|img_07314_2020|img_01127_2020|img_05216_p10_2019|img_00791_2021|img_05395_2019|img_04560_2021|img_07519_2021
5,75,train,img_04192_2020|img_07345_2020|img_00982_p09_2019|img_04465_2021|img_02256_2019|img_00982_2020|img_02749_2019|img_06426_p35_2020|img_07115_2020|img_06451_2019|img_02889_2021|img_01986_2021|img_08467_2019|img_06838_2021|img_00616_2019|img_02588_p04_2020|img_04054_2020|img_00333_p01_2021|img_09145_2019|img_03661_2020|img_01992_2019|img_06006_2020|img_06794_2021|img_04299_2020|img_02141_2021|img_05599_2019|img_07180_2021|img_01915_2020|img_00114_2019|img_05303_2019|img_01860_2019|img_00326_p03_2020|img_03142_p03_2021|img_07037_2021|img_00165_p03_2021|img_03529_2019|img_06079_2020|img_00486_p14_2019|img_06332_p01_2021|img_00709_2019|img_00617_2021|img_03083_2019|img_05089_2019|img_08411_2019|img_01823_2021|img_00502_2020|img_07117_2021|img_00853_2020|img_08541_2020|img_08350_2021|img_01803_2020|img_08732_2020|img_03209_p04_2019|img_08096_p02_2020|img_06997_2020|img_08666_2020|img_08791_2019|img_08786_2021|img_00578_2019|img_02724_p01_2020|img_07064_p21_2020|img_03842_2020|img_08300_2019|img_00857_2020|img_05260_2021|img_05465_p02_2019|img_05772_2019|img_04669_2019|img_08055_2020|img_07474_2021|img_04827_2021|img_02095_2019|img_05501_p02_2021|img_01883_2021|img_03301_2020|img_06228_2020|img_06327_2020|img_03927_2020|img_05057_2019|img_03130_p16_2021|img_07302_2020|img_01517_p24_2021|img_04032_2019|img_02818_2020|img_06163_2020|img_01988_2020|img_09179_2019|img_03817_2021|img_05506_2019|img_00437_2019|img_08352_2019|img_05965_p11_2021|img_02655_2020|img_02626_2021|img_02462_2021|img_02848_2020|img_05419_2021|img_04509_2020|img_07164_2019|img_06255_2021|img_06862_2020|img_00438_2019|img_06382_p03_2020|img_08451_p01_2019|img_04508_2020|img_07454_2020|img_00480_2021|img_01106_2019|img_02682_2020|img_06514_2019|img_06371_2021|img_01393_2021|img_03414_2021|img_03560_p03_2019|img_01120_2019|img_04003_2019|img_02625_2020|img_04519_2020|img_03553_2020|img_07439_p18_2019|img_00542_2020|img_03874_2019|img_06326_2020|img_08968_2019|img_05462_2019|img_01230_p04_2021|img_05608_p03_2021|img_05242_2020
5,76,train,img_01103_p04_2020|img_04039_2020|img_06471_2021|img_03849_2019|img_06308_p02_2020|img_03538_2021|img_07904_p01_2019|img_04181_2020|img_04830_2020|img_00663_2019|img_06155_2020|img_00789_2019|img_00772_2020|img_06666_2019|img_08686_2021|img_06490_p02_2021|img_02555_2021|img_02885_2021|img_00838_p01_2020|img_01236_2021|img_02834_2020|img_06536_p11_2021|img_05205_2020|img_01152_2019|img_04079_2019|img_01446_2020|img_03215_2019|img_04943_2019|img_04599_2021|img_05280_2021|img_05216_p08_2019|img_07996_p06_2019|img_00725_2019|img_03421_2019|img_00109_2019|img_00063_2021|img_03653_2020|img_03557_2020|img_04711_2021|img_08473_2020|img_05608_2019|img_03127_2019|img_08319_2021|img_01568_2020|img_01892_2020|img_07754_2020|img_00100_2021|img_06329_p03_2020|img_06713_2019|img_03992_2020|img_07209_2021|img_06759_2021|img_07955_2020|img_09056_2019|img_08739_2020|img_00000_p03_2020|img_04062_2020|img_00212_p03_2020|img_07734_2020|img_02205_2020|img_03191_2020|img_01544_2019|img_04011_2021|img_07186_2021|img_00648_p01_2021|img_06319_2021|img_02488_2021|img_01523_2019|img_08451_2021|img_07811_2021|img_06696_2020|img_05175_2021|img_06387_2021|img_01109_2020|img_04989_2019|img_03940_p04_2019|img_03811_2019|img_07437_2020|img_06000_2020|img_08706_2020|img_03525_2019|img_08643_2020|img_02504_2021|img_05718_2019|img_06051_2019|img_00375_p02_2020|img_04472_2020|img_02815_p01_2020|img_03235_p02_2020|img_05707_p05_2019|img_04949_2020|img_05973_2019|img_08078_2019|img_08277_2021|img_06970_2020|img_06211_2019|img_08613_2020|img_07174_2019|img_05385_p01_2020|img_05246_2021|img_00234_p03_2021|img_05176_2021|img_00836_2019|img_05914_2019|img_06130_p03_2020|img_01295_2020|img_05191_2020|img_05821_p17_2020|img_07944_2021|img_06279_2019|img_07029_2020|img_04882_2020|img_03918_2020|img_08480_2021|img_01115_2019|img_07071_2020|img_00261_2020|img_05687_p03_2019|img_08676_2021|img_00633_2020|img_04054_2019|img_05238_2019|img_00509_2019|img_04958_2020|img_07802_2021|img_02763_2020|img_07727_2020|img_05672_p02_2019
5,77,train,img_04141_2019|img_04194_2021|img_02972_p01_2019|img_03551_2021|img_00080_2021|img_04799_2021|img_01607_2020|img_06378_2020|img_06710_2021|img_03283_2019|img_07548_2020|img_08515_2020|img_06170_2021|img_00572_2021|img_04198_2020|img_03399_2020|img_08160_2021|img_06816_p09_2020|img_08163_2021|img_06229_2021|img_08540_2021|img_02641_2021|img_02616_2021|img_04929_p18_2020|img_08116_2021|img_03531_2020|img_03192_p02_2019|img_06082_2020|img_07915_2020|img_02416_2020|img_07760_2020|img_06591_p01_2020|img_05870_2019|img_04376_p01_2021|img_03327_2019|img_06970_p04_2021|img_06988_p04_2019|img_05136_2019|img_02187_p06_2021|img_05503_2020|img_04824_p01_2019|img_01223_2019|img_04282_2020|img_08544_2020|img_03644_2019|img_01298_2020|img_01439_2021|img_03778_2021|img_03974_p05_2021|img_03475_2020|img_05220_2019|img_07779_2020|img_06792_2020|img_03665_2020|img_07646_2020|img_04576_2021|img_05119_p13_2020|img_01538_2021|img_05105_2019|img_00964_2019|img_05283_2019|img_04582_2021|img_02633_2021|img_05934_2020|img_05020_2020|img_05039_2021|img_02723_2020|img_06171_p03_2020|img_02178_2019|img_05107_p04_2021|img_02187_p21_2021|img_04113_2019|img_04632_2020|img_01700_2020|img_00206_2021|img_06551_p02_2019|img_05164_2019|img_08114_p04_2021|img_03684_p02_2020|img_05363_2021|img_03562_2020|img_01448_p01_2021|img_01176_2019|img_05983_2021|img_08183_p01_2020|img_08824_2019|img_02263_2020|img_06743_p01_2021|img_06452_p01_2020|img_05010_2020|img_06970_p01_2021|img_07191_2019|img_00131_p02_2019|img_00199_2020|img_03233_2021|img_06309_2021|img_07292_2021|img_01581_2021|img_03727_2019|img_08280_2021|img_01383_2019|img_03823_2019|img_01528_2020|img_02519_2019|img_04440_2021|img_07651_2021|img_05815_2019|img_03252_2021|img_06861_p04_2019|img_07803_2021|img_04772_2019|img_01287_2020|img_04028_2019|img_04083_2019|img_02315_2020|img_03247_2019|img_07592_2021|img_01335_2019|img_04779_p02_2019|img_01931_2019|img_01753_2021|img_08677_2021|img_04885_2020|img_05845_2020|img_02123_2021|img_04359_2019|img_08742_2019|img_07041_2020
5,78,train,img_07202_2021|img_03058_2021|img_04884_2020|img_06259_2021|img_03667_2020|img_00214_2021|img_08385_2021|img_08258_2021|img_07766_2020|img_01821_2021|img_02807_2020|img_00834_2019|img_04690_2020|img_07513_2019|img_01557_2020|img_05785_2019|img_04287_2021|img_04688_p02_2021|img_03205_2020|img_04388_2021|img_05461_2020|img_02134_2021|img_05017_2020|img_05047_2020|img_01802_p01_2020|img_08213_p04_2019|img_03269_2019|img_05119_p40_2020|img_00447_2019|img_03587_2020|img_03040_2019|img_03036_2021|img_04923_2020|img_08306_2021|img_06880_p04_2020|img_06697_2021|img_03709_2021|img_00544_p03_2019|img_00556_2019|img_02479_2019|img_06772_2020|img_06516_p13_2020|img_05185_2020|img_00680_2019|img_01103_2019|img_04443_2019|img_05735_2020|img_03726_2021|img_03422_p02_2020|img_02200_2020|img_00150_2020|img_04207_2021|img_08368_2020|img_04929_p58_2020|img_02774_p01_2021|img_08443_2021|img_00460_p08_2020|img_01026_2020|img_05842_2021|img_05635_p01_2019|img_06385_p01_2019|img_08426_2020|img_05893_p33_2021|img_09023_2019|img_03402_2021|img_00639_p01_2021|img_05771_2019|img_04280_p03_2021|img_05446_2021|img_03101_p28_2019|img_00219_p02_2021|img_05626_2019|img_00993_2021|img_06543_2021|img_05584_2021|img_02670_2021|img_02148_p07_2020|img_07267_2019|img_06221_2021|img_04851_2021|img_07117_p04_2019|img_07901_p01_2021|img_00639_p14_2019|img_03554_p02_2019|img_04163_2020|img_05425_2020|img_08251_2020|img_05714_p01_2019|img_05420_2019|img_04406_p01_2019|img_01789_2019|img_00086_2021|img_08987_2019|img_05155_2020|img_00109_p04_2020|img_03476_2021|img_04929_p57_2020|img_05399_p09_2020|img_07674_2020|img_06525_2019|img_07064_p01_2020|img_01210_2020|img_05707_p02_2019|img_00811_2020|img_08499_2021|img_02892_p01_2019|img_01441_2021|img_01970_2019|img_07487_2020|img_07429_2019|img_01762_2021|img_04651_2020|img_01958_p04_2019|img_04374_2019|img_02300_2020|img_07626_2019|img_02689_2021|img_01349_2020|img_00398_2020|img_05866_2020|img_00028_p01_2021|img_01825_p01_2020|img_07837_2020|img_06599_2020|img_02585_2020|img_00933_2019|img_02557_2021|img_02755_2019
5,79,train,img_07159_2020|img_07907_2020|img_01472_2019|img_08365_2019|img_07721_2019|img_01517_p15_2021|img_05206_2019|img_06900_2019|img_04369_2021|img_00418_p06_2019|img_01199_2020|img_02444_2021|img_05438_2021|img_06355_2021|img_07887_p01_2019|img_05162_2019|img_01854_p02_2019|img_04852_2019|img_04664_2020|img_06842_p03_2021|img_07097_2021|img_02296_p03_2020|img_02947_2019|img_00279_p02_2020|img_08841_2021|img_04957_2021|img_06686_2019|img_01517_2019|img_03261_2020|img_08605_2019|img_07734_2019|img_04133_2019|img_00497_p01_2020|img_00156_p01_2019|img_04129_2020|img_02777_2019|img_01962_2019|img_05937_2021|img_06864_2021|img_05652_2020|img_04545_2021|img_07577_p01_2019|img_00135_p02_2019|img_00440_p04_2021|img_04421_2019|img_01933_2019|img_01415_2020|img_08694_2020|img_01003_p16_2019|img_02421_2020|img_08436_2019|img_00277_2021|img_05804_p12_2020|img_07369_2021|img_06099_p01_2020|img_04902_2021|img_04772_p01_2021|img_00448_2020|img_07525_p07_2019|img_00700_2020|img_03643_2019|img_07447_p04_2021|img_02614_2021|img_08898_2021|img_02312_2021|img_06231_p05_2020|img_01265_2019|img_04326_p17_2020|img_02452_2020|img_04594_2021|img_08629_2019|img_02590_2020|img_00459_p07_2019|img_00512_p09_2019|img_00028_p24_2021|img_05687_p01_2019|img_03190_2020|img_00354_2020|img_01620_2020|img_06647_2020|img_03523_2020|img_03684_2019|img_02938_2021|img_03299_2019|img_07241_2019|img_03076_2020|img_01388_2020|img_04121_p02_2020|img_06905_p05_2019|img_04061_2020|img_00032_p02_2021|img_04929_p65_2020|img_02968_2019|img_01667_p01_2019|img_04123_2021|img_07242_2019|img_01642_2020|img_05883_2020|img_06452_p16_2020|img_06291_p08_2021|img_05460_p09_2021|img_04744_2020|img_02127_2021|img_05840_p01_2021|img_01801_2019|img_05981_2021|img_08046_p02_2019|img_06662_p02_2020|img_01862_2020|img_08483_2021|img_05032_2019|img_08914_2019|img_00812_2019|img_01157_2019|img_07756_2020|img_05313_2021|img_00141_2021|img_05207_2020|img_01216_2019|img_07699_2020|img_08906_2019|img_07968_2020|img_00833_2021|img_06779_p05_2020|img_04125_2021|img_02343_2021|img_06071_2020|img_02992_2021
